id,event_id,place_id
60537,69460,50219
60538,69461,60884
60539,69462,60884
60540,69463,60884
60541,69464,60884
60542,69465,60884
60543,69466,60884
60544,69468,60863
60545,69469,60863
60546,69473,56826
60547,69474,13558
60548,69475,13558
60549,69476,39682
60550,69477,60907
60551,69479,60907
60552,69480,60907
60553,69486,60917
60554,69487,5090
60663,69612,3659
60445,69362,1600
60555,69489,2008
60556,69490,13082
60557,69491,829
60558,69492,829
60559,69493,825
60560,69494,11356
60561,69495,56189
60562,69496,56189
60563,69497,56189
60564,69498,60923
60565,69500,34912
60566,69501,34912
60567,69502,3275
60568,69503,60934
60569,69504,60934
60570,69505,60945
60571,69506,6766
60572,69507,60947
60573,69508,60950
60574,69509,60912
60575,69510,16206
60576,69511,60912
60577,69512,32225
60578,69513,36012
60579,69514,31599
60580,68925,5389
60581,69515,5389
60582,69516,60955
60583,69517,11098
60584,69518,14135
60585,69519,24719
60586,69520,2644
60587,69521,33890
60588,69522,32497
60589,69523,60956
60590,69524,60957
60591,69525,39331
60592,69526,8226
60593,69527,17546
60594,69528,60958
60595,69529,8193
60596,69532,60960
60598,69534,60960
60599,69535,60960
60601,69537,60960
60597,69533,60960
60600,69536,60960
60602,69538,60960
60603,69539,60960
60604,69540,60960
60605,69542,20324
60606,69543,60960
60607,69544,60960
60608,69545,60960
60609,69546,60960
60610,69547,60960
60611,69549,54880
60612,69552,6766
60613,69553,60975
60614,69554,58701
60615,69555,60976
60616,69556,9182
60617,69558,1165
60618,69559,61003
60619,69560,60932
60620,69561,59768
60621,69562,59768
60622,69563,61008
60623,69564,61010
60624,69565,61010
60625,69566,59768
60626,69567,59768
60627,69568,59768
60628,69569,59768
60629,69570,59768
60630,69574,59768
60631,69575,59768
60632,69576,59768
57630,66346,59768
60633,69577,6766
60634,69579,917
60635,69580,61021
60636,47621,61021
60637,69581,61021
60638,69582,31744
60639,69583,729
60640,69584,894
60641,69585,10951
60642,69586,60097
60643,69588,53695
104328,118257,84971
60647,69592,55622
60648,69593,61049
60649,69594,37302
60650,69595,61058
60651,69596,32017
60652,69597,57516
60653,69598,57516
60654,69599,57516
60655,69600,57516
60656,69601,57516
60657,69602,8614
60658,69603,41969
60659,69604,1251
60660,69605,34953
60661,69608,814
60662,69609,27954
60644,69589,55622
60646,69591,55622
60664,69613,3659
60665,69613,39422
60666,69612,39422
60667,69615,60242
60668,69633,13003
60669,69634,24130
60670,69635,2617
60671,69636,39657
60672,69638,61122
60673,69640,61123
60674,69641,61124
60675,69642,61126
77885,89171,11667
62010,71088,11356
60677,69644,10292
60678,69645,61127
60679,69646,19686
60680,69647,39657
60681,69648,61125
60682,69649,39657
60683,69650,39657
60684,69651,45157
60685,69652,18278
60686,69653,61127
60687,69654,61128
60688,69655,3869
60689,69656,15712
60690,69657,61129
60691,69658,26309
60693,69660,55865
60694,69661,61134
60676,69643,3756
62014,71092,30726
60897,69911,2253
60903,69917,37100
60907,69921,34207
60947,69957,7742
60951,69961,33777
60978,69988,12854
60985,69995,2594
60989,69999,13934
61008,70018,2101
61029,70039,61435
61033,70043,5902
61044,70054,39145
61085,70095,30972
5412,6272,61865
61154,70163,61462
61209,70219,11636
61229,70239,1768
61247,70255,3632
61257,65972,50437
61430,70462,11571
61500,70552,2714
61515,70567,61435
61549,70601,20787
61573,70625,2594
61574,70626,12145
61575,70627,946
61587,70639,5472
61620,70672,11336
61641,70693,11228
61644,70696,896
61646,70698,3462
61647,70699,3462
61671,70723,946
61675,70727,2714
61708,70760,2101
61735,70787,20787
61754,69632,6323
61812,70863,34780
61821,70872,9267
61830,70881,12143
61846,70897,5807
61868,70933,61864
61889,70969,61880
61895,70977,61884
61917,70999,19051
61952,71026,61940
61955,71029,12153
61958,71032,61599
61969,71042,17407
61976,71049,57588
61980,71053,1581
61987,71061,61963
61990,71064,61963
61995,71069,61963
62000,71075,11954
62004,71080,11189
62007,71084,6118
20076,22784,61865
20078,22786,61865
62033,71112,27273
62040,71119,1440
62047,71126,11293
62065,71144,47059
62069,71148,2086
62076,71155,7147
62086,71165,895
62096,71175,14333
62098,71177,8206
62104,71183,62013
62109,71189,17650
62111,71188,776
62115,71196,10057
62128,71210,946
62297,71401,30972
62306,71410,62092
68472,78343,891
68479,78350,27938
68603,78474,896
68718,78590,11667
68754,78628,11654
68797,78675,2031
68802,78680,2031
68817,78695,11320
68825,78703,7865
68859,78737,30674
68861,78739,18469
68866,78744,18469
68871,78749,11287
68887,78765,6778
68932,78810,896
68943,78821,3462
68977,78855,33185
68998,78876,8475
69108,78996,13380
69125,79013,11677
80808,92335,72833
69259,79155,67456
69280,79176,55081
77886,89172,13818
69417,79324,37237
69436,79343,3649
69454,79360,23724
69464,79370,1181
69494,79400,11591
69509,79415,11447
69531,79438,1603
69616,79522,871
69623,79529,23724
69628,79534,23724
69637,79543,23724
69651,79558,62970
69659,79566,23724
69674,79581,3275
69682,79589,61845
69691,79598,23724
70052,79977,67995
69704,79612,67594
69711,79619,6762
69720,79628,3873
69724,79632,23724
69742,79654,67866
69753,79665,975
69764,79677,10384
69777,79690,5265
69792,79705,23724
69797,79710,10023
69810,79722,23724
53934,62406,1736
96994,110355,30147
69835,79747,2893
69848,79760,60099
69859,79771,17805
69872,79784,7805
69895,79810,32203
69899,79814,879
69903,79818,39677
67099,76851,12633
69911,79826,34752
69917,79832,25379
69921,79837,23724
69924,79840,67928
69925,79841,67928
69928,79846,3200
69929,79847,4365
69990,79908,38838
69935,79853,34689
69940,79858,41035
69942,79860,55202
69943,79861,3021
69955,79284,67939
69956,79873,11046
69959,79876,23724
69960,79877,23724
69699,79607,44954
69964,79881,9828
69976,79893,17598
69980,79898,23724
69989,79907,21707
69991,79909,58525
70005,79923,11625
70010,79930,60907
70011,79931,23724
70012,79932,23724
70024,79944,23724
70026,79948,67980
70027,79949,67980
70029,79951,67983
70031,79956,13046
70040,79965,67988
70051,79976,2405
58888,67673,871
58889,67674,9044
70053,79978,23724
70054,79979,23724
70055,79980,23724
70056,79982,48769
70057,79982,34362
70058,79982,59997
70059,79982,61797
70060,79982,812
70061,79982,11248
70062,79982,811
62298,71402,17654
62299,71403,934
62301,71405,11320
62302,71406,2090
68473,78344,891
68604,78475,11293
68605,78476,11293
68621,78492,2079
68641,78512,27938
68642,78513,11287
68644,78515,11287
68719,78591,11666
68755,78629,11638
68798,78676,2031
68803,78681,2031
68819,78697,11320
68862,78740,18469
68867,78745,18469
68869,78747,42298
68874,78752,12144
68890,78768,2079
68892,78770,14208
68896,78774,11275
68912,78790,2594
68926,78804,11293
68933,78811,896
68954,78832,894
68958,78836,2101
68964,78842,35078
68970,78848,11283
96995,110356,30149
80809,92336,72834
69126,79014,11664
69260,79156,21647
69281,79177,44387
70169,80089,2416
69109,78997,62649
69351,79254,23724
69418,79325,17646
69437,79344,10825
69465,79371,1181
69495,79401,2893
69510,79416,17646
69532,79439,51395
69617,79523,871
69629,79535,23724
69638,79544,23724
69653,79560,67836
69660,79567,23724
69675,79582,3275
69683,79590,61845
69692,79599,23724
69705,79613,67857
69712,79620,2762
69721,79629,57443
69725,79633,23724
69743,79655,1825
69754,79666,975
69765,79678,3647
69778,79691,1600
69793,79706,67870
69798,79711,4585
67831,77612,23724
53255,61489,1736
69823,79735,3017
69836,79748,27581
69849,79761,60099
69860,79772,2889
69873,79785,41241
69900,79815,56719
69904,79819,56199
69912,79827,34752
69918,79833,818
69922,79838,23724
69926,79842,67928
69927,79843,67928
69938,79856,4365
69941,79859,41035
69944,79862,3901
69957,79874,10887
69961,79878,23724
69965,79882,10384
69977,79894,8492
69981,79899,23724
69992,79910,7407
70006,79924,12633
70013,79933,23724
70025,79945,23724
70028,79950,67982
70030,79952,67984
70032,79957,24407
70041,79966,67990
70063,79982,36305
70103,80022,57674
70115,80034,10384
70175,80095,52556
70195,80118,5281
70196,80119,66329
70197,80120,63303
70202,80126,68046
67907,77693,62649
70222,80149,68051
70230,80158,10976
70237,80165,68054
70245,80174,8807
70263,80193,21303
62300,71404,27938
62304,71408,17650
68475,78346,13934
68481,78352,55776
68490,78361,6651
68610,78481,27536
68614,78485,946
68632,78503,12145
68720,78592,8523
68756,78630,11658
68808,78686,67259
68830,78708,47823
68851,78729,11854
68878,78757,49613
68881,78759,12145
68883,78761,12145
68889,78767,14208
68894,78772,8206
68945,78823,3462
68980,78858,33185
68983,78861,33185
69000,78878,14284
69110,78998,11566
69127,79015,30837
69262,79158,10835
69282,79178,802
69261,79157,17420
69419,79326,59914
69438,79345,11667
69466,79372,1181
69496,79402,11608
69511,79417,37237
69533,79440,11663
69630,79536,23724
69639,79545,23724
69654,79561,67835
69661,79568,23724
69676,79583,3275
69677,79584,3275
69685,79592,61845
69693,79600,23724
69706,79614,67857
69713,79621,2762
69727,79635,23724
69726,79634,23724
69744,79656,6783
69755,79667,23349
69766,79679,2207
69779,79692,13045
69794,79707,32958
69799,79712,1691
69811,79723,23724
56165,64746,1736
69824,79736,67882
69837,79749,3647
69850,79762,60099
69861,79773,2889
69874,79786,19892
69901,79816,3647
69905,79820,10976
69913,79828,54532
69919,79834,49365
69923,79839,23724
69932,79850,814
69945,79863,3901
72026,82239,17303
69962,79879,23724
69966,79883,10384
69978,79895,4585
69982,79900,23724
69993,79911,11666
69997,79915,11662
70007,79925,11668
70014,79934,23724
70033,79958,11622
70042,79967,10924
70064,79982,68004
70065,79983,870
70066,79984,42358
70067,79985,23724
70069,79987,23724
70072,79990,817
70080,79998,8248
80810,92337,1263
70083,80001,19382
70084,80003,9258
70087,80006,65612
70088,80007,68013
70089,80008,68014
70090,80009,39353
70091,80010,11637
70093,80012,5265
70104,80023,57674
70116,80035,10384
70121,80040,43721
80820,92347,72841
80904,92433,72903
80954,92486,72933
80978,92514,72947
81016,92590,52747
70135,80055,67857
70136,80056,8251
70151,80071,38838
70153,80073,5820
70171,80091,18771
70198,80121,68044
70203,80127,68047
70157,80077,71643
70156,80076,71644
70081,79999,69463
62303,71407,2060
62305,71409,12133
62307,71411,19822
68476,78347,2086
88928,101355,3974
62309,71413,55618
62310,71414,55618
62311,71415,55618
62312,71416,55618
62313,71417,55618
62314,71418,55618
62315,71419,45366
62316,71420,8573
62317,71421,8573
62318,71422,27954
62319,71423,27954
88929,101356,22105
62322,71426,61842
62323,71427,22268
62324,71428,12143
62325,71429,43830
62327,71431,2126
62326,71430,26973
62328,71432,4241
62329,71433,7130
62330,71434,5807
62331,71435,10884
62332,71436,10884
62333,71437,14986
62334,71438,1648
62335,71439,22270
62336,71440,22270
62337,71441,8451
62338,71442,8451
62339,71443,2126
62340,71444,14178
62341,71445,34780
62342,71446,60073
62343,71447,60073
62344,71448,60073
62345,71449,50437
62346,71450,41245
62347,71452,2571
62348,71453,2571
62349,71454,2571
62350,71457,3275
62351,71458,3275
62352,71459,2216
62353,71460,3275
62354,71461,2216
62355,71462,3275
62356,71463,3275
62357,71464,3275
62358,71468,6710
62359,71468,62131
62360,71468,44751
62361,71469,44751
62362,71470,6710
62363,71471,2571
62364,71472,62129
62365,71473,62130
62366,71474,62129
62367,71475,62130
62368,71476,27728
62369,71477,25712
62370,71478,18394
62371,71479,21641
62372,71480,25714
62373,71481,62129
62374,71482,62130
62375,71483,27726
62376,71484,27727
62377,71485,27728
62378,71486,25712
62379,71487,18394
62380,71488,21641
62381,71489,25714
62382,71490,62129
62383,71491,62130
62384,71492,27726
62385,71493,27727
62386,71494,25712
62387,71495,18394
62388,71496,25714
62389,71497,62129
62390,71498,62130
62391,71499,27726
62392,71500,27727
62393,71501,27728
62394,71502,25712
62395,71503,18394
62396,71504,21641
62397,71505,25714
62398,71506,62129
62399,71507,62130
51971,60206,57253
62400,71508,46303
62401,71509,46303
62402,71510,46303
62403,71512,22269
62404,71514,2216
62405,71515,1277
62406,71516,1277
28470,32329,6276
62407,71519,52747
62408,71523,37237
62409,71524,1768
62410,71525,17598
62411,71526,11686
62412,71527,11447
62413,71528,11685
62414,71529,10813
62415,71530,57674
62416,71531,8573
62417,71532,8573
62418,71533,61880
62499,71636,1689
88930,101357,77467
92452,105498,79642
14500,16364,44172
7982,9007,44172
18642,21236,44172
18641,21235,44172
2711,3107,44172
5852,6725,44172
8643,9703,44172
8780,9840,44172
12466,13850,44172
14246,16080,44172
14247,16081,44172
14348,16183,44172
16612,18903,44172
34625,39560,44172
31544,35809,44172
28862,32760,44172
40797,47437,44172
40794,47433,44172
62420,71536,62203
62421,71537,62203
62422,71539,7362
62423,71540,1078
62424,71541,2508
62425,71542,2508
62426,71543,62216
62427,71544,62220
62428,71545,34849
62308,71412,34383
62430,71548,8347
62431,71553,7555
19967,22671,3096
5971,6847,3096
5972,6848,3096
62432,71554,62256
62433,71555,62256
55376,63916,783
62434,71556,47339
62435,71557,1558
62436,71558,12338
62437,71559,20883
62438,71560,62272
62439,71561,6140
62440,71562,1078
62441,71563,55618
62442,71564,13255
62443,71565,13255
62444,71566,13255
62445,71567,13255
62446,71568,13255
62447,71569,13255
62448,71570,13255
62449,71571,13255
62450,71572,13255
62451,71573,13255
62452,71574,13255
62453,71575,11833
62454,71576,11834
62455,71577,20404
62456,71578,20382
62457,71579,11837
62458,71580,24216
62459,71581,20406
62460,71582,6302
62461,71583,62286
62462,71584,10793
62463,71585,39725
62464,71586,46886
62465,71587,46886
62466,71588,3920
62467,71589,62290
62468,71590,62290
62469,71592,3259
62470,71593,54201
62471,71595,9897
62472,71596,11362
62473,71598,62291
62474,71600,22296
62475,71601,11833
62476,71603,1633
62477,71604,1633
62478,71605,31489
62479,71606,31489
62480,71607,17573
62481,71608,27722
62482,71609,62301
62483,71610,62301
62484,71611,1491
62485,71613,1491
62486,71612,1491
62487,71614,1491
62488,71615,27728
62489,71616,1491
62490,71619,1491
62491,71620,1491
62492,71618,1491
62493,71617,1491
62494,71621,1491
62495,71622,21641
62496,71623,62301
62497,71628,34689
62498,71629,14986
62419,71534,34383
62500,71637,10493
62501,71638,9268
62502,71639,11669
62503,71640,13268
62504,71641,11668
62505,71642,10661
62506,71643,11662
62507,71644,1603
62508,71645,10384
62509,71646,7848
62510,71647,12810
62511,71648,6104
62512,71649,11634
62513,71650,27581
62514,71651,7407
62515,71652,2879
62516,43051,6995
62517,71653,12350
62518,71654,62343
62519,71655,33884
68477,78348,17650
88931,101358,77516
62522,71658,17993
68482,78353,7865
68721,78593,23724
62523,71659,14475
62524,71660,14475
62525,71661,18396
62526,71662,18396
62527,71663,47709
62528,71664,812
62529,71665,830
62530,71666,830
62531,71667,839
62532,71668,26732
62555,71693,29471
62535,68217,60279
62537,40599,40614
62538,71672,40614
62539,71673,40614
62540,71674,830
62541,71675,18396
50990,58842,3164
44826,51700,3164
77887,89173,22048
62545,71679,14475
96996,110357,30147
62547,71681,62081
62548,71682,781
62549,71683,62076
62550,71687,61785
62534,71670,2977
62552,71690,61814
62553,71691,5189
62554,71692,5189
62556,71695,2602
62557,71696,2602
62558,71697,2602
62559,71698,2602
62561,71700,11122
62562,71701,14291
62563,71702,14291
62564,71703,56869
62565,71704,56869
62566,71705,8451
62567,71706,45641
62568,71707,62364
62569,71708,62364
62570,71710,7555
62571,71712,45157
62572,71713,9718
28101,31899,6497
29360,33371,6497
29183,33122,6497
3442,4043,6497
62573,71718,786
62574,71719,2683
62575,71720,26616
62576,71721,26616
62577,71722,821
62578,71723,18378
62579,71724,822
62580,71725,53143
62581,71726,62402
62582,71727,62403
62583,71728,62412
62584,71731,1506
62585,71732,1506
62586,71733,62424
62587,71734,62425
62588,71735,18378
62589,71736,822
62590,71737,62425
62591,71738,56884
62592,71739,62427
62593,71740,62429
62594,71741,62429
62595,71742,41650
62596,71744,26732
62597,71745,56884
62598,71746,62425
62599,71747,62399
62600,71748,62425
62601,71749,62425
62602,71751,62399
62603,71754,62431
62604,71755,62431
62605,71756,62432
62606,71757,62433
62607,71758,26104
62608,71759,26104
62609,71760,26104
62610,71761,26104
62611,71762,2855
62536,71671,865
62612,71763,839
62613,71764,26104
62614,71765,26104
62615,71766,62436
62616,71767,16602
62617,71768,53143
68722,78594,12946
62618,71769,62438
62619,71770,26104
62620,71771,26104
62621,71772,62439
62622,71773,62439
62623,71774,854
62624,71776,27509
62625,71777,1138
62626,71778,21510
62627,71779,62447
62628,71780,62449
62629,71781,62450
62630,71782,62451
62631,71783,62452
62632,71784,62453
62633,71785,62454
62634,71807,17114
62635,71808,62459
62636,71809,62460
62637,71810,62459
62638,71811,25919
62639,71812,62461
62640,71813,62462
62641,71814,62463
62642,71815,4634
62643,71818,62482
62644,71819,2601
62645,71820,2601
62646,71821,2601
62647,71822,2601
62648,71823,2601
62650,71825,14475
62651,11651,56868
62652,71826,56868
62653,71827,56869
62654,71828,56869
62655,71829,56869
62656,71830,2601
62657,71831,2601
62658,71832,2601
62659,71833,2601
62660,71834,2601
62661,71835,14478
62662,71836,14478
62663,71839,2601
62664,71840,2601
62665,71841,14475
62666,71843,2601
62667,71844,2601
62668,71845,2601
62669,71846,2601
62649,71824,14475
62670,71842,14475
62671,71850,47317
62672,71848,47317
62673,71849,47317
62674,46347,822
62675,71851,26732
62676,71852,26732
62677,71853,26732
62678,71854,26732
62679,71855,62498
62680,71838,2601
62681,71856,2601
62682,71857,814
62683,71858,816
89126,101569,77562
96999,110360,13083
3716,4365,11516
3717,4366,11516
3719,4368,11516
3721,4367,11516
62685,71863,2601
62686,71864,2601
62687,71865,2601
62688,71866,2601
62689,71867,2601
62690,71868,2601
