id,event_id,name,locale,type,sort_name
1277,41119,Virtual Market 4,en,1,Virtual Market 4
1278,36722,Vケット２,,2,Vケット２
1279,36723,Vケット,,2,Vケット
1280,41118,Vケット３,,2,Vケット３
1281,41119,Vケット４,,2,Vケット４
1282,36723,Vket,,2,Vket
1283,36722,Vket2,,2,Vket2
1284,41118,Vket3,,2,Vket3
1285,41119,Vket4,,2,Vket4
1286,41117,LVS,,2,LVS
1287,41117,LVS01,,2,LVS01
1288,41117,LVS1,,2,LVS1
1289,41103,LVS2,,2,LVS2
1290,40038,M3-44,,2,M3-44
2130,78233,KYOKO SAITO GRADUATION CONCERT,en,1,KYOKO SAITO GRADUATION CONCERT
1292,41322,JiU's Blue Moon Fever,en,1,JiU's Blue Moon Fever
1293,41356,TUBEOUT! COUNTDOWN,,2,TUBEOUT! COUNTDOWN
1294,41367,Love Live! Fest Day 1,en,1,Love Live! Fest Day 1
1295,41368,Love Live! Fest Day 2,en,1,Love Live! Fest Day 2
1296,41409,Re:A PARTY - Beyond the 2019 -,,2,Re:A PARTY - Beyond the 2019 -
1297,13358,Guns N' Roses at Rogers Centre,,,Guns N' Roses at Rogers Centre
1298,41415,#ふぁにすぺ！ ～未知への挑戦～,,1,#ふぁにすぺ！ ～未知への挑戦～
1299,41419,TRNSMT 2017,,,TRNSMT 2017
1300,41452,田中音楽堂オトナLIVE 2020 in TOKYO 「歌學革命宴」feat.鈴木文学堂,,1,田中音楽堂オトナLIVE 2020 in TOKYO 「歌學革命宴」feat.鈴木文学堂
1301,40038,M3-2019 Fall,en,1,M3-2019 Fall
1302,40038,M3-2019秋,ja,1,M3-2019秋
1303,41569,アニゲーフェス2020 in NAGOYA,,,アニゲーフェス2020 in NAGOYA
1304,41569,ANIME & GAME FESTIVAL 2020 in NAGOYA,en,,ANIME & GAME FESTIVAL 2020 in NAGOYA
1305,22848,Peter Gabriel at Hanns-Martin-Schleyer-Halle,,,Peter Gabriel at Hanns-Martin-Schleyer-Halle
1306,11042,Peter Gabriel at ISS Dome,,,Peter Gabriel at ISS Dome
1307,41729,Tokyo Game Show 2019,en,1,Tokyo Game Show 2019
1308,41729,東京ゲームショウ2019,ja,1,東京ゲームショウ2019
1309,41729,TGS 2019,,2,TGS 2019
2526,102220,Improtech @ Uzeste 2023,,,Improtech @ Uzeste 2023
1311,41994,5. Psychedelic Network Festival,,1,5. Psychedelic Network Festival
1312,42057,Amy LaVere and Will Sexton at the Hideout,,2,Amy LaVere and Will Sexton at the Hideout
1313,42028,M3-45,,2,M3-45
1318,42816,コミックマーケット98,ja,1,コミックマーケット98
1314,42028,M3-2020 Spring,en,1,M3-2020 Spring
1315,42028,M3-2020春,ja,1,M3-2020春
396,303,Reitaisai 4,en,,Reitaisai 4
1316,41607,Peter Gabriel at Velodrom Berlin,,,Peter Gabriel at Velodrom Berlin
1317,18219,John Hammond Audition,,1,"Hammond, John Audition"
1325,42817,2020年冬コミ,,2,2020年冬コミ
1331,43098,"Later... with Jools Holland: Series 11, Series 8",,,"Later... with Jools Holland: Series 11, Series 8"
1332,16053,Sinfoniakonsertti,,,Sinfoniakonsertti
1334,43193,Víkingur plays Mozart,,,Víkingur plays Mozart
1335,43192,A French Celebration,,,A French Celebration
1336,43285,Summer Sonic Festival Osaka 2007,,,Summer Sonic Festival Osaka 2007
1291,41322,드림캐쳐 “지유의 푸른달 열이레”,ko_KR,1,드림캐쳐 “지유의 푸른달 열이레”
1319,42817,コミックマーケット99,ja,1,コミックマーケット99
1320,42816,Comic Market 98,en,1,Comic Market 98
1326,42816,Comiket 98,en,1,Comiket 98
1337,43285,Summer Sonic Festival Tokyo 2007,,,Summer Sonic Festival Tokyo 2007
1358,44481,VOCALOID PARADISE Kansai 7,en,1,VOCALOID PARADISE Kansai 7
1403,48584,Hins Moving Magical Concert Live in Malaysia,en,1,Hins Moving Magical Concert Live in Malaysia
1365,44480,ボーパラ関西 3,,2,ボーパラ関西 3
1372,44483,ボーパラ関西 5,,2,ボーパラ関西 5
1427,53136,ウマ娘 1st EVENT『Special Weekend！』,ja,,ウマ娘 1st EVENT『Special Weekend！』
1440,53337,爱酱五周年生日会,zh,1,爱酱五周年生日会
1448,47281,Rita Johns at Black Knight,,,Rita Johns at Black Knight
1449,47282,Rita Johns at Black Knight,,,Rita Johns at Black Knight
1450,47283,Rita Johns at Black Knight,,,Rita Johns at Black Knight
1451,51512,Rebels at DJ's,,,Rebels at DJ's
1452,53611,Blancmange in Hammersmith,,,Blancmange in Hammersmith
1453,53893,VALIANT,,1,VALIANT
1454,54450,"Modey Lemon @ The Sugarmill, Stoke",,,"Modey Lemon @ The Sugarmill, Stoke"
1455,55368,Geinoujin wa Card ga Inochi! 9,,1,Geinoujin wa Card ga Inochi! 9
1457,55177,Sylvie at PocaShack Fest,,,Sylvie at PocaShack Fest
1458,46619,16th AMT Festival,,,16th AMT Festival
1461,7192,Hultsfred Festival 1998,,,Hultsfred Festival 1998
1463,55453,"Hultsfred Festival 2002, Day 3",,,"Hultsfred Festival 2002, Day 3"
1464,55599,"Acid Mothers Temple Festival, Vol.8",,,"Acid Mothers Temple Festival, Vol.8"
1465,40155,All Tomorrow's Parties New York 2008,,,All Tomorrow's Parties New York 2008
1466,55601,All Tomorrow's Parties New York 2010,,,All Tomorrow's Parties New York 2010
1467,55654,角巻わため 1st ソロライブ「わためぇ Night Fever!! in Zepp Tokyo」,ja,1,角巻わため 1st ソロライブ「わためぇ Night Fever!! in Zepp Tokyo」
1469,55677,エアコミケ,ja,1,エアコミケ
1476,55508,Kanye West Presents: A Donda Listening Event,,,Kanye West Presents: A Donda Listening Event
1477,41109,Boomtown,,,Boomtown
1478,55627,Boomtown,,,Boomtown
1479,56237,Shamanism,en,1,Shamanism
1480,56279,M3-2021秋,ja,1,M3-2021秋
1485,56281,Tokyo Game Music Show 2017,en,1,Tokyo Game Music Show 2017
1487,56282,東京ゲーム音楽ショー2018,ja,1,東京ゲーム音楽ショー2018
1491,56284,Tokyo Game Music Show 2020,en,1,Tokyo Game Music Show 2020
1492,56284,東京ゲーム音楽ショー2020,ja,1,東京ゲーム音楽ショー2020
1511,57398,Live 8 Paris,,1,Live 8 Paris
1514,57399,Live 8 Italy,,1,Live 8 Italy
1517,57401,Live 8 Toronto,,1,Live 8 Toronto
1520,57402,Live 8 Jo'burg,,1,Live 8 Jo'burg
1521,57402,Live 8 South Africa,,1,Live 8 South Africa
1524,57404,Live 8 Tokyo,,1,Live 8 Tokyo
1527,57405,Live 8 Scotland,,1,Live 8 Scotland
1528,57516,Jazzfestival Saalfelden 1979,,,Jazzfestival Saalfelden 1979
1529,57440,Britney Spears on CD:UK,,,Britney Spears on CD:UK
1530,57440,Cher on CD:UK,,,Cher on CD:UK
1531,57440,Jamiroquai on CD:UK,,,Jamiroquai on CD:UK
1532,57440,The Corrs on CD:UK,,,The Corrs on CD:UK
1533,57440,The Dandy Warhols on CD:UK,,,The Dandy Warhols on CD:UK
1534,57440,Westlife on CD:UK,,,Westlife on CD:UK
1535,57441,Anastacia on CD:UK,,,Anastacia on CD:UK
1536,57441,Blue on CD:UK,,,Blue on CD:UK
1537,57441,Geri Halliwell on CD:UK,,,Geri Halliwell on CD:UK
1538,57441,Sting on CD:UK,,,Sting on CD:UK
1539,57441,The Cure on CD:UK,,,The Cure on CD:UK
1540,57689,"Impro Music Fest II, Day 2",,,"Impro Music Fest II, Day 2"
1541,55677,AC1,,2,AC1
1542,57777,"Kavyaarohan - Season 1, Episode 1",ne_NP,,काव्यारोहण
1543,57791,MUSIC FEST TORONTO,,,MUSIC FEST TORONTO
1544,57858,Black Night – Legend Doomsday,en,1,Black Night – Legend Doomsday
1546,57584,Neo in Sarreguemines,,,Neo in Sarreguemines
1547,35971,一九七七年度亞洲歌唱比賽大會,zh_Hant,1,一九七七年度亞洲歌唱比賽大會
1550,46841,Frankfurt Jazzfestival 1994,,,Frankfurt Jazzfestival 1994
1553,58093,23. Deutsches Jazz-Festival 1991,,,23. Deutsches Jazz-Festival 1991
1556,42329,第十七回博麗神社例大祭,ja,1,第十七回博麗神社例大祭
1559,51595,Hakurei Shrine Fall Reitaisai 7,en,1,Hakurei Shrine Fall Reitaisai 7
1562,51595,博麗神社 秋季例大祭 7,,2,博麗神社 秋季例大祭 7
1564,51595,第七回 博麗神社 秋季例大祭,,2,第七回 博麗神社 秋季例大祭
1620,58937,Tropen-Tango 2016,,,Tropen-Tango 2016
1321,42817,Comic Market 99,en,1,Comic Market 99
1327,42817,Comiket 99,en,1,Comiket 99
1338,43501,Live From Buriel Clay Theater,,2,Live From Buriel Clay Theater
1339,43534,Beethoven the Immortal,en,1,Beethoven the Immortal
1340,43534,不朽的貝多芬,zh_Hant,1,不朽的貝多芬
1342,43680,MBCB,,1,MBCB
1343,43733,TTB 2015,,,TTB 2015
1344,43752,KCEDB1,,,KCEDB1
1345,43896,SCB 2014,,1,SCB 2014
1346,43047,Björk at BBC “Later… With Jools Holland”,,,Björk at BBC “Later… With Jools Holland”
1347,43752,KCEDB,,1,KCEDB
1349,43963,Anime Expo Lite ×リスアニ！LIVE L.A.,ja,1,Anime Expo Lite ×リスアニ！LIVE L.A.
1350,44121,Kiramiki★Festival 1,,,Kiramiki★Festival 1
1351,44296,Fuck Yeah Fest 2007,,,Fuck Yeah Fest 2007
1352,41732,Netmage Festival 2009,,,Netmage Festival 2009
1353,44340,IONOSFEAR 2,,,IONOSFEAR 2
1354,44477,VOCALOID PARADISE Kansai 4,en,1,VOCALOID PARADISE Kansai 4
1356,44477,ボーパラ関西 4,,2,ボーパラ関西 4
1359,44481,VOCALOID PARADISE 関西 7,ja,1,VOCALOID PARADISE 関西 7
1366,44480,VOCALOID PARADISE 関西 3,ja,1,VOCALOID PARADISE 関西 3
1368,44479,VOCALOID PARADISE Kansai 2,en,1,VOCALOID PARADISE Kansai 2
1428,53136,Special Weekend！,,1,Special Weekend！
1374,44483,VOCALOID PARADISE 関西 5,ja,1,VOCALOID PARADISE 関西 5
1373,44483,VOCALOID PARADISE Kansai 5,en,1,VOCALOID PARADISE Kansai 5
1430,53135,ウマ娘 3rd EVENT『WINNING DREAM STAGE』,ja,,ウマ娘 3rd EVENT『WINNING DREAM STAGE』
1436,53136,ウマ娘 1st EVENT Special Weekend！,ja,,ウマ娘 1st EVENT Special Weekend！
1456,55368,芸能人はカードが命!第9回,ja,1,芸能人はカードが命!第9回
2246,74316,2023年冬コミ,ja,,2023ネンフユコミ
1377,45406,Sylvie at Le Saint-Graal,,,Sylvie at Le Saint-Graal
1378,45641,Love Live！Nijigasaki High School Idol Club 2nd Live! Brand New Story 1st,en,1,Love Live！Nijigasaki High School Idol Club 2nd Live! Brand New Story 1st
1381,45753,한일축제한마당 2020,ko_KR,1,한일축제한마당 2020
1382,45753,Korea Japan Exchange Festival 2020,en,1,Korea Japan Exchange Festival 2020
1383,46306,Salzburger Festspiele 2008,,,Salzburger Festspiele 2008
1384,46227,Salzburger Festspiele 2007,,,Salzburger Festspiele 2007
1385,46283,Salzburger Festspiele 2016,,,Salzburger Festspiele 2016
1386,46013,Salzburger Festspiele 1958,,,Salzburger Festspiele 1958
1387,46273,Salzburger Festspiele 1997,,,Salzburger Festspiele 1997
1388,46233,Salzburger Festspiele 1968,,,Salzburger Festspiele 1968
1389,46083,Salzburger Festspiele 1960,,,Salzburger Festspiele 1960
1459,32695,15th AMT Festival,,,15th AMT Festival
1462,55452,Hultsfred Festival 2002,,,Hultsfred Festival 2002
1468,55654,"Tsunomaki Watame 1st Live, Watame Night Fever!! in Zepp Tokyo",en,1,"Tsunomaki Watame 1st Live, Watame Night Fever!! in Zepp Tokyo"
1470,55677,AC98,,2,AC98
1481,56279,M3-2021 Fall,en,1,M3-2021 Fall
1486,56281,東京ゲーム音楽ショー2017,ja,1,東京ゲーム音楽ショー2017
1493,56634,TGS 2021 Online,,2,TGS 2021 Online
1496,56730,JUMF 2021,en,1,JUMF 2021
1497,56928,Ilmiö Festivaali 2013,,,Ilmiö Festivaali 2013
1498,279,博麗神社例大祭7,,2,博麗神社例大祭7
1499,252,博麗神社例大祭6,,2,博麗神社例大祭6
1501,56932,Air Comiket 2,en,1,Air Comiket 2
1505,56941,IEST,,,IEST
1506,56946,NEUROMANCE,en,1,NEUROMANCE
1507,57396,Geinoujin wa Card ga Inochi! 8,,1,Geinoujin wa Card ga Inochi! 8
1508,57397,Live 8 Philadelphia,,1,Live 8 Philadelphia
1512,57398,Live 8 France,,1,Live 8 France
1515,57400,Live 8 Berlin,,1,Live 8 Berlin
1518,57401,Live 8 Canada,,1,Live 8 Canada
1522,57403,Live 8 Moscow,,1,Live 8 Moscow
1525,57404,Live 8 Japan,,1,Live 8 Japan
1545,57857,"Red Night – Legend ""Corset Festival Extra""",en,1,"Red Night – Legend ""Corset Festival Extra"""
1548,35971,一九七七年度亚洲歌唱比赛大会,zh_Hans,1,一九七七年度亚洲歌唱比赛大会
1551,46841,Deutsches Jazz Festival 1994,,,Deutsches Jazz Festival 1994
1554,58093,Frankfurt Jazz-Festival 1991,,,Frankfurt Jazz-Festival 1991
2248,65699,コミックマーケット101,ja,1,コミックマーケット101
1557,42329,Hakurei Shrine Reitaisai 17,en,1,Hakurei Shrine Reitaisai 17
1560,51595,第七回博麗神社秋季例大祭,ja,1,第七回博麗神社秋季例大祭
1563,51595,第7回 博麗神社 秋季例大祭,,2,第7回 博麗神社 秋季例大祭
1322,42817,C99,,2,C99
1323,42816,C98,,2,C98
1328,42818,M3-2020 Fall,en,1,M3-2020 Fall
864,24556,陳百強演唱會,zh_Hant,1,陳百強演唱會
865,24556,陈百强演唱会,zh_Hans,1,陈百强演唱会
1144,32077,舒曼鋼琴協奏曲,zh_Hant,1,舒曼鋼琴協奏曲
867,15382,1994年度十大勁歌金曲頒獎典禮,zh_Hant,1,1994年度十大勁歌金曲頒獎典禮
861,23836,Kahire Şark Musikisi Kongresi,tr_TR,1,Kahire Şark Musikisi Kongresi
869,15382,1994年度十大劲歌金曲颁奖典礼,zh_Hans,1,1994年度十大劲歌金曲颁奖典礼
935,30065,龍騰燈耀慶千禧,zh_Hant,1,龍騰燈耀慶千禧
936,30065,龙腾灯耀庆千禧,zh_Hans,1,龙腾灯耀庆千禧
942,7516,浮想聯翩張國榮演唱會,zh_Hant,1,浮想聯翩張國榮演唱會
943,7516,浮想联翩张国荣演唱会,zh_Hans,1,浮想联翩张国荣演唱会
2666,105765,香港亞洲流行音樂節2019,zh,1,香港亞洲流行音樂節2019
1118,36733,升华之夜,zh_Hans,1,升华之夜
1120,36734,单簧和弦,zh_Hans,1,单簧和弦
1124,36735,梦弦,zh_Hans,1,梦弦
1127,36736,北歐回憶,zh_Hant,1,北歐回憶
1165,31032,第十五屆十大中文金曲頒獎音樂會,zh_Hant,1,第十五屆十大中文金曲頒獎音樂會
1170,28497,第二十二屆十大中文金曲頒獎音樂會,zh_Hant,1,第二十二屆十大中文金曲頒獎音樂會
1429,53135,ウマ娘 プリティーダービー 3rd EVENT『WINNING DREAM STAGE』,ja,,ウマ娘 プリティーダービー 3rd EVENT『WINNING DREAM STAGE』
1173,35778,第34屆十大中文金曲頒獎音樂會,zh_Hant,1,第34屆十大中文金曲頒獎音樂會
1176,35778,第三十四屆十大中文金曲頒獎音樂會,zh_Hant,1,第三十四屆十大中文金曲頒獎音樂會
1174,28514,第35屆十大中文金曲頒獎音樂會,zh_Hant,1,第35屆十大中文金曲頒獎音樂會
1177,28514,第三十五屆十大中文金曲頒獎音樂會,zh_Hant,1,第三十五屆十大中文金曲頒獎音樂會
1175,28513,第36屆十大中文金曲頒獎音樂會,zh_Hant,1,第36屆十大中文金曲頒獎音樂會
1178,28513,第三十六屆十大中文金曲頒獎音樂會,zh_Hant,1,第三十六屆十大中文金曲頒獎音樂會
1179,28622,第40屆十大中文金曲我和你音樂會,zh_Hant,1,第40屆十大中文金曲我和你音樂會
1180,28622,第四十屆十大中文金曲我和你音樂會,zh_Hant,1,第四十屆十大中文金曲我和你音樂會
1182,37674,Spectagle intergénérationnel 2019,fr_GF,1,Spectagle intergénérationnel 2019
1112,36725,万花铜,zh_Hans,1,万花铜
1113,36725,萬花銅,zh_Hant,1,萬花銅
1117,36733,昇華之夜,zh_Hant,1,昇華之夜
1121,36734,單簧和弦,zh_Hant,1,單簧和弦
1123,36735,夢弦,zh_Hant,1,夢弦
1126,36736,北欧回忆,zh_Hans,1,北欧回忆
1146,37260,非凡小號：海頓與祖利維,zh_Hant,1,非凡小號：海頓與祖利維
1159,28498,第9屆十大中文金曲頒獎音樂會,zh_Hant,1,第9屆十大中文金曲頒獎音樂會
1160,28498,第九屆十大中文金曲頒獎音樂會,zh_Hant,1,第九屆十大中文金曲頒獎音樂會
1161,37559,第10屆十大中文金曲頒獎音樂會巨星新人之夜,zh_Hant,1,第10屆十大中文金曲頒獎音樂會巨星新人之夜
1162,37559,第十屆十大中文金曲頒獎音樂會巨星新人之夜,zh_Hant,1,第十屆十大中文金曲頒獎音樂會巨星新人之夜
1163,31031,第11屆十大中文金曲頒獎音樂會,zh_Hant,1,第11屆十大中文金曲頒獎音樂會
1164,31031,第十一屆十大中文金曲頒獎音樂會,zh_Hant,1,第十一屆十大中文金曲頒獎音樂會
1166,31032,第15屆十大中文金曲頒獎音樂會,zh_Hant,1,第15屆十大中文金曲頒獎音樂會
1167,31030,第17屆十大中文金曲頒獎音樂會,zh_Hant,1,第17屆十大中文金曲頒獎音樂會
1168,31030,第十七屆十大中文金曲頒獎音樂會,zh_Hant,1,第十七屆十大中文金曲頒獎音樂會
1329,42818,M3-2020秋,ja,1,M3-2020秋
1341,43534,不朽的贝多芬,zh_Hans,1,不朽的贝多芬
1348,43905,KCEDB2,,1,KCEDB2
1355,44477,VOCALOID PARADISE 関西 4,ja,1,VOCALOID PARADISE 関西 4
1460,55451,"Acid Mothers Temple Festival, Vol.6",,,"Acid Mothers Temple Festival, Vol.6"
1364,44482,VOCALOID PARADISE 関西 6,ja,1,VOCALOID PARADISE 関西 6
1370,44479,ボーパラ関西 2,,2,ボーパラ関西 2
1362,44482,ボーパラ関西 6,,2,ボーパラ関西 6
1379,45642,Love Live！Nijigasaki High School Idol Club 2nd Live! Brand New Story 2nd,en,1,Love Live！Nijigasaki High School Idol Club 2nd Live! Brand New Story 2nd
1471,55677,Air Comiket,en,1,Air Comiket
1472,55677,Air Comic Market 98,,2,Air Comic Market 98
1475,55677,Air Comic Market,,2,Air Comic Market
1482,56279,M3-48,,2,M3-48
1049,32026,Nor’wester ’76,en_US,1,Norwester 76
1169,28497,第22屆十大中文金曲頒獎音樂會,zh_Hant,1,第22屆十大中文金曲頒獎音樂會
1171,28499,第25屆十大中文金曲頒獎音樂會,zh_Hant,1,第25屆十大中文金曲頒獎音樂會
1172,28499,第二十五屆十大中文金曲頒獎音樂會,zh_Hant,1,第二十五屆十大中文金曲頒獎音樂會
1204,38512,吳業坤小句號演唱會2019,zh_Hant,1,吳業坤小句號演唱會2019
1205,38512,吴业坤小句号演唱会2019,zh_Hans,1,吴业坤小句号演唱会2019
1431,53137,ウマ娘 2nd EVENT Sound Fanfare！,ja,,ウマ娘 2nd EVENT Sound Fanfare！
1324,42816,2020年夏コミ,,2,2020年夏コミ
1330,42818,M3-46,,2,M3-46
1357,44478,VOCALOID PARADISE Kansai 1,en,1,VOCALOID PARADISE Kansai 1
1360,44478,VOCALOID PARADISE 関西 1,ja,1,VOCALOID PARADISE 関西 1
1361,44481,ボーパラ関西 7,,2,ボーパラ関西 7
1363,44482,VOCALOID PARADISE Kansai 6,en,1,VOCALOID PARADISE Kansai 6
1367,44480,VOCALOID PARADISE Kansai 3,en,1,VOCALOID PARADISE Kansai 3
1369,44479,VOCALOID PARADISE 関西 2,ja,1,VOCALOID PARADISE 関西 2
1371,44478,ボーパラ関西 1,,2,ボーパラ関西 1
1380,45643,Love Live！Nijigasaki High School Idol Club 2nd Live! Back to the TOKIMEKI,en,1,Love Live！Nijigasaki High School Idol Club 2nd Live! Back to the TOKIMEKI
1473,55677,Air Comiket 98,,2,Air Comiket 98
1483,56280,Tokyo Game Music Show 2021,en,1,Tokyo Game Music Show 2021
1488,56282,Tokyo Game Music Show 2018,en,1,Tokyo Game Music Show 2018
1490,56283,Tokyo Game Music Show 2019,en,1,Tokyo Game Music Show 2019
1494,56634,Tokyo Game Show 2021 Online,en,1,Tokyo Game Show 2021 Online
1495,56634,東京ゲームショウ 2021 オンライン,ja,1,東京ゲームショウ 2021 オンライン
1500,207,博麗神社例大祭10,,2,博麗神社例大祭10
1502,56932,AC2,,2,AC2
1503,55850,Air Comiket 3,en,1,Air Comiket 3
1509,57397,Live 8 Philly,,1,Live 8 Philly
1513,57399,Live 8 Rome,,1,Live 8 Rome
1516,57400,Live 8 Germany,,1,Live 8 Germany
1519,57402,Live 8 Johannesburg,,1,Live 8 Johannesburg
1523,57403,Live 8 Russia,,1,Live 8 Russia
1526,57405,Live 8 Edinburgh,,1,Live 8 Edinburgh
1549,35971,The Asian Amateur Singing Contest ’77,en,1,"Asian Amateur Singing Contest ’77, The"
1552,58093,Frankfurt Jazzfestival 1991,,,Frankfurt Jazzfestival 1991
1555,58093,Germany Jazz Festival 1991,en,,Germany Jazz Festival 1991
1558,42329,博麗神社例大祭17,ja,1,博麗神社例大祭17
1561,51595,Autumn Reitaisai 7,,2,Autumn Reitaisai 7
1565,58145,Hakurei Shrine Fall Reitaisai 8,en,1,Hakurei Shrine Fall Reitaisai 8
1566,58145,第八回博麗神社秋季例大祭,ja,1,第八回博麗神社秋季例大祭
1567,58145,Autumn Reitaisai 8,,2,Autumn Reitaisai 8
1568,58145,博麗神社 秋季例大祭 8,,2,博麗神社 秋季例大祭 8
1569,58145,第8回 博麗神社 秋季例大祭,,2,第8回 博麗神社 秋季例大祭
1570,58145,第八回 博麗神社 秋季例大祭,,2,第八回 博麗神社 秋季例大祭
1571,58145,令和三年 博麗神社秋季例大祭,ja,1,令和三年 博麗神社秋季例大祭
1572,51595,令和二年 博麗神社秋季例大祭,ja,1,令和二年 博麗神社秋季例大祭
1573,39878,令和元年 博麗神社秋季例大祭,ja,1,令和元年 博麗神社秋季例大祭
1575,52525,Hakurei Shrine Reitaisai 18,en,1,Hakurei Shrine Reitaisai 18
1576,52525,令和三年 博麗神社例大祭,ja,1,令和三年 博麗神社例大祭
1574,52525,博麗神社例大祭18,ja,1,博麗神社例大祭18
1577,52525,第十八回博麗神社例大祭,ja,1,第十八回博麗神社例大祭
1578,58152,Vision Festival 1998,,,Vision Festival 1998
1579,58153,Vision Festival 1999,,,Vision Festival 1999
1580,58153,The 4th Annual Vision Festival,,,The 4th Annual Vision Festival
1581,58203,Internationales Radiokunst-Festival Halle (Saale),,,Internationales Radiokunst-Festival Halle (Saale)
1582,24543,"1985-02-26: Shrine Auditorium, Los Angeles, CA, USA",,,"1985-02-26: Shrine Auditorium, Los Angeles, CA, USA"
